,SMILES,lambda_max_exp_nm,solvent,reference,description,mol_wt,abs_max_ev
140,Clc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3o2)cc1,330,cyclohexane,https://doi.org/10.1016/S1010-6030(00)00230-6,DBtag:13033,331.0763917,3.757
141,O=[N+]([O-])c1ccc(C#Cc2ccccc2C#Cc2ccc([N+](=O)[O-])cc2)cc1,350,acetonitrile,10.1021/jp056127y,DBtag:2732,368.0797069,3.542
142,N#Cc1c(-n2cc(-c3ccccc3)nn2)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,295,methanol,http://dx.doi.org/10.1016/j.tetlet.2016.08.053,DBtag:5013,418.1501864,4.203
143,Oc1ccc2ccccc2c1-c1nc(-c2ccccc2)c2ccccn12,361,cyclohexane,http://dx.doi.org/10.1016/j.dyepig.2016.09.056,DBtag:1638,336.1262631,3.434
144,COc1ccc(-n2c3ccccc3c3c(C)cc4ccccc4c32)cc1,303,dichloromethane,10.1021/ja803954e,DBtag:10006,337.1466642,4.092
145,CCOC(=O)c1c[nH]c2cc(-c3nc4ccccc4s3)c(O)cc2c1=O,442,chloroform,set-ref-11,3b,366.0674279,2.805
146,C/C(=C\c1ccc(Cl)cc1)c1nc2ccccc2s1,320,cyclohexane,https://doi.org/10.1016/S1010-6030(00)00230-6,DBtag:13014,285.0378981,3.875
147,COc1ccccc1-c1nc2c([nH]1)C1=CC(=O)S[C@]1(C)[C@@]1(C)SC(=O)C=C21,390,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11748,396.0602344,3.179
148,CCCCN(CCCC)c1ccc2nc3c4ccccc4c(=O)c(-c4cccc5ccccc45)c-3oc2c1,552,dichloromethane,http://dx.doi.org/10.1016/j.tet.2013.02.083,DBtag:4176,500.2463783,2.246
149,C(=C/c1cccnc1)\c1ccc(Nc2ccccc2)cc1,358,acetonitrile,10.1021/ja016416+,DBtag:6107,272.1313485,3.463
150,CCOC(=O)CCCCCn1c2ccc(OC)cc2c(=O)c2cc3c(cc21)c(=O)c1cc(OC)ccc1n3CCCCCC(=O)OCC,555,ethanol,10.1023/B%3AJOFL.0000016287.56322.eb,DBtag:3688,656.3097664,2.234
151,CN(C)c1ccc(/C=C/C(=O)O)cc1,358,cyclohexane,doi:10.1016/j.saa.2009.03.004,DBtag:4973,191.0946287,3.463
152,COc1ccc(-c2csc(/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)n2)cc1,399,acetonitrile,https://doi.org/10.1016/j.dyepig.2019.02.051,DBtag:1497,363.0677623,3.107
153,O=Cc1c(O)c(-c2nc3ccccc3s2)cc2ccccc12,352,dichloromethane,https://doi.org/10.1016/j.saa.2014.01.120,DBtag:11977,305.0510496,3.522
154,CCCCCCCC(=O)Oc1ccc2c3cccc4c(OC(=O)CCCCCCC)ccc(c5cccc1c52)c43,445,tetrahydrofuran,doi:10.1016/j.dyepig.2010.06.009,DBtag:4312,536.2926598,2.786
155,C(=C/c1ncnc2ccccc12)\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,402,dichloromethane,http://dx.doi.org/10.1021/jo501305h,DBtag:7803,475.2048478,3.084
156,OCc1ccc2c3cccc4cccc(c5cccc1c52)c43,439,ethanol,https://doi.org/10.1016/j.tet.2011.11.074,DBtag:14433,282.1044651,2.824
157,COC(=O)c1cc(=O)n(C)c2cc(-c3cc4c5c(c3)CCCN5CCC4)sc12,454,dichloromethane,DOI: 10.1021/acs.joc.8b01924,DBtag:7608,394.1351136,2.731
158,CC1CCC(=CS/C=C/c2ccc(-c3ccc(/C=C/SC=C4CCC(C)CC4)cc3)cc2)CC1,353,dichloromethane,https://doi.org/10.1016/j.jphotochem.2014.06.003,DBtag:10064,486.2414932,3.512
159,CN(C)c1ccc(-c2cc3ccc([N+](=O)[O-])cc3c(=O)o2)cc1,444,methanol,https://doi.org/10.1016/j.dyepig.2019.107917,DBtag:8865,310.0953569,2.792
160,COc1ccc(/C=C/c2nc(-c3ccc(C)cc3)[nH]c2/C=C/c2ccc(OC)cc2)cc1,375,dichloromethane,https://doi.org/10.1016/j.saa.2019.03.043,DBtag:1201,422.1994281,3.306
161,CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3ccc(F)cc3)n1[B-]2(F)F,612,dimethylformamide,http://dx.doi.org/10.1016/j.jphotochem.2014.10.013,DBtag:4054,388.1358636,2.026
162,COc1ccc2c(c1)c(=O)c1ccccc1n2CCCCCC(=O)O,422,water,10.1023/B%3AJOFL.0000016287.56322.eb,DBtag:3679,339.1470582,2.938
163,c1ccc(-c2nc(-c3ccccc3)n3ccccc23)cc1,385,dichloromethane,http://dx.doi.org/10.1016/j.dyepig.2016.09.056,DBtag:1619,270.1156984,3.22
164,CNCCCC1c2ccccc2C=Cc2ccccc21,293,methanol,10.1021/jp0710739,DBtag:2631,263.1673997,4.232
165,CCCCCCc1cc(-c2ccc3c(c2)C2CCCC2N3c2ccc3c(c2)C(C)(C)c2ccccc2-3)sc1/C=C1\C(=O)c2ccc(C(=O)O)cc2C1=O,611,chloroform,http://dx.doi.org/10.1016/j.dyepig.2017.07.009,DBtag:637,717.2912799,2.029
166,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc(C#N)c(C#N)nc32)c2ccccc21,464,toluene,DOI: 10.1021/acsami.6b14796,DBtag:6304,694.2844951,2.672
167,COc1cc2c(cc1-c1ccc(N(C)C)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,440,tetrahydrofuran,http://dx.doi.org/10.1021/jo4028616,DBtag:8409,691.3410069,2.818
168,Cc1ccc(/C=C/c2ccccc2-[n+]2noc([O-])c2C)cc1,312,ethanol,https://doi.org/10.1016/j.jphotochem.2017.10.014,DBtag:4727,292.1211778,3.974
169,CC1(C)OB(c2cc3ccc4cccc5ccc(c2)c3c45)OC1(C)C,385,toluene,http://dx.doi.org/10.1021/ja2006862,DBtag:8376,328.1634603,3.22
170,Cc1cc(C)c(B(c2cc3ccc4cccc5ccc(c2)c3c45)c2c(C)cc(C)cc2C)c(C)c1,413,toluene,http://dx.doi.org/10.1021/ja2006862,DBtag:8382,450.2518814,3.002
171,C1=CCCC=C1,256,hexane,set-ref-24,"1,3-cyclohexadiene",80.06260026,4.843
172,CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,500,hexane,https://doi.org/10.1007/s10895-019-02349-5,DBtag:3538,206.0826851,2.48
173,c1ccc2ccccc2c1,275,cyclohexane,photochemCAD,naphthalene,128.0626003,4.509
174,O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,375,methanol,http://dx.doi.org/10.1021/ja2006862,DBtag:8391,288.1150298,3.306
175,c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccc(-c6ccc(-c7ccccc7)cc6)cc5)cc(-c5ccc(-c6ccc(-c7ccccc7)cc6)cc5)c4)cc3)cc2)cc1,306.5,dioxane,https://doi.org/10.1016/1010-6030(89)87112-6,DBtag:11449,762.3286513,4.045
176,c1cc2ccc3cccc4c(-c5cc(-c6nccs6)nc(-c6nccs6)c5)cc(c1)c2c34,344,hexane,https://doi.org/10.1016/j.dyepig.2019.05.015,DBtag:1357,445.0707395,3.604
177,CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,414.9377593,acetonitrile,10.1021/jp035610a,DBtag:2209,287.0946287,2.988
178,CCC(C)(C)c1ccc(-c2ccc(-c3ccc(C(C)(C)CC)cc3)cc2)cc1,289,dioxane,10.1007/BF00723901,DBtag:3597,370.2660511,4.29
179,C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1cccc(C=C(C#Cc2ccccc2)C#Cc2ccccc2)c1,349,chloroform,DOI: 10.1021/ja0349148,DBtag:12400,530.2034508,3.553
180,CC(C)(C)c1ccc2oc3nc4oc5ccc(-n6c7ccccc7c7cc(-n8c9ccccc9c9ccccc98)ccc76)cc5c4cc3c2c1,348,chloroform,DOI: 10.1021/acs.joc.8b01451,DBtag:6969,645.2416272,3.563
181,c1ccc(C2CCN3COc4c5ccccc5c5c6c7c(c2c3c46)C(c2ccccc2)CCN7CO5)cc1,408,dimethylsulfoxide,DOI: 10.1021/jp511264r,DBtag:7121,496.2150781,3.039
182,COc1ccc(/C=C/c2nc(-c3ccccc3)[nH]c2/C=C/c2ccc(OC)cc2)cc1,380,dichloromethane,https://doi.org/10.1016/j.saa.2019.03.043,DBtag:1199,408.183778,3.263
183,COc1ccc(C2=[O+][B-](F)(F)OC(c3ccc4c(c3)Cc3ccccc3-4)=C2)cc1,424,acetonitrile,http://dx.doi.org/10.1016/j.tetlet.2016.03.011,DBtag:1140,390.1238812,2.924
184,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,425,ethanol,photochemCAD,curcumin,368.1259884,2.917
185,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,373,ethanol,doi:10.1016/j.tet.2009.08.027,DBtag:10324,461.1891977,3.324
186,O=CC1=Cc2cocc2C=C(C=O)C1,303,chloroform,https://doi.org/10.1016/j.dyepig.2017.04.035,DBtag:12003,188.0473441,4.092
187,CC(=O)c1nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)oc1C,324,hexane,https://doi.org/10.1016/j.saa.2012.10.005,DBtag:11230,368.1524779,3.827
188,Fc1c(F)c(-n2c3ccccc3c3ccccc32)c(F)c(-n2c3ccccc3c3ccccc32)c1-c1nnc(-c2ccccc2)o1,347,toluene,DOI: 10.1021/acs.chemmater.8b02632,DBtag:6603,606.166746,3.573
189,O=c1c2ccccc2sc2ccccc12,380,benzene,https://doi.org/10.1016/0022-2313(92)90006-U,DBtag:296,212.0295859,3.263
190,N#C/C=C/c1ccc2ccc3cccc4ccc1c2c34,371.5,toluene,https://doi.org/10.1016/S0009-2614(97)00394-1,DBtag:12885,253.0891494,3.337
191,Nc1cccc(-c2c3nc(c(-c4cccc(N)c4)c4ccc([nH]4)c(-c4cccc(N)c4)c4nc(c(-c5cccc(N)c5)c5ccc2[nH]5)C=C4)C=C3)c1,649,dimethylformamide,http://dx.doi.org/10.1016/j.dyepig.2012.09.011,DBtag:646,674.2906431,1.91
192,CN(C)c1cc(-c2ccc(C#Cc3ccccc3)cc2)cc2ccccc12,300.2862595,ethanol,DOI: 10.1021/jacs.8b12495,DBtag:9975,347.1673997,4.129
193,c1ccc2nc3ccccc3nc2c1,248,ethanol,photochemCAD,phenazine,180.0687483,4.999
194,CCCN1c2ccccc2Sc2cc(/C=C\c3cc(=O)oc4cc(C)c(Cl)cc34)ccc21,432,chloroform,https://doi.org/10.1016/j.dyepig.2015.04.018,DBtag:10507,459.1059776,2.87
195,CN(C)c1ccc(/C=C/C(=O)c2ccccc2)cc1,407,benzene,https://doi.org/10.1016/j.optmat.2017.12.034,DBtag:8925,251.1310142,3.046
196,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCCCC(=O)O,644,dimethylsulfoxide,https://doi.org/10.1016/j.ejmech.2018.10.005,DBtag:11075,728.2846142,1.925
197,COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,454,dimethylformamide,https://doi.org/10.1016/j.jphotochem.2019.112027,DBtag:9670,563.1705875,2.731
198,Clc1ccc(Nc2ccc3ccccc3n2)cc1,350,ethanol,https://doi.org/10.1016/j.jlumin.2018.12.059,DBtag:1052,254.061076,3.542
199,CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(OC)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(OC)cc4)c(OC)cc23)C1=O,443,dichloromethane,http://dx.doi.org/10.1016/j.jphotochem.2017.07.026,DBtag:4504,787.3872884,2.799
200,COc1ccc(/C=C/c2ccncn2)cc1,338,dichloromethane,https://doi.org/10.1016/j.dyepig.2014.05.030,DBtag:9311,212.094963,3.668
201,C(=C/c1cccc(/C=C/c2c3ccccc3cc3ccccc23)c1)\c1ccncc1,388,tetrahydrofuran,DOI: 10.1021/acs.jpcc.8b11254,DBtag:6196,383.1673997,3.195
202,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)cc1,344,water,photochemCAD,"4',6-diamidino-2-phenylindole",277.1327455,3.604
203,C(S/C=C/c1ccc(/C=C/SC=C2CCCCCCC2)cc1)=C1CCCCCCC1,355,dichloromethane,https://doi.org/10.1016/j.jphotochem.2014.06.003,DBtag:10056,438.2414932,3.493
204,CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])cc1,514,dimethylformamide,https://doi.org/10.1016/j.dyepig.2014.12.019,DBtag:11722,382.1389531,2.412
205,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(-c5ccc(OC)cc5)cc4)ccc(c23)C1=O,364.4,chloroform,DOI: 10.1039/c6tc04453k,DBtag:3079,561.3242942,3.402
206,COc1ccc(-c2cnc(/C=C/c3ccccc3)o2)cc1OC,350,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11692,307.1208434,3.542
207,COc1ccc(-c2nc(/C(C#N)=C/c3ccc(Cl)cc3)sc2-c2ccc(OC)cc2)cc1,394,acetonitrile,https://doi.org/10.1016/j.dyepig.2019.02.051,DBtag:1505,458.0855765,3.147
208,COc1ccc(-c2cc3c(cc2OC)-c2c(c4c(c5c2-c2cc(OC)c(-c6ccc(OC)cc6)cc2C5)C(=O)N(CCC(C)C)C4=O)C3)cc1,417,tetrahydrofuran,http://dx.doi.org/10.1021/jo4028616,DBtag:8406,665.277738,2.973
209,Fc1ccc(C2=[N+]3C(=Nc4c5ccccc5c(-c5ccc(F)cc5)n4[B-]3(F)F)c3ccccc32)cc1,713,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3300,481.1373408,1.739
210,C(/C=C/c1ccccc1)=C\c1ccccc1,330,hexane,photochemCAD,"1,4-diphenylbutadiene",206.1095504,3.757
211,CCCCN1C(=O)c2cccc3c(OC)ccc(c23)C1=O,484,dimethylsulfoxide,https://doi.org/10.1021/jacs.9b09220,DBtag:12755,283.1208434,2.562
212,O=C(O)c1ccc2ccc3cccc4ccc1c2c34,382,toluene,doi:10.1016/j.tet.2012.05.072,DBtag:1162,246.0680796,3.246
213,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,431,ethanol,photochemCAD,alizarin,240.0422587,2.877
214,Nc1cc2ccc3cccc4ccc(c1)c2c34,336,methanol,doi:10.1016/j.dyepig.2007.11.003,DBtag:536,217.0891494,3.69
215,CCOCCOCCOC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cccn3[B-](F)(F)[N+]2=C1,536,dichloromethane,DOI: 10.1021/acs.joc.9b00020,DBtag:7874,496.2344943,2.313
216,COc1cc(OC)c2cc(-c3ccccc3)c(=N)oc2c1,342,chloroform,set-ref-18,1b,281.1051933,3.625
217,CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4ccc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)cc4)c3cc21,362,toluene,DOI: 10.1021/acsami.8b20699,DBtag:6220,590.247047,3.425
218,CCOC(=O)C1=CN(c2ccccc2)C=CC1c1ccccc1,348,methanol,https://doi.org/10.1016/j.jphotochem.2018.03.009,DBtag:4608,305.1415788,3.563
219,Nc1ccc(/C=C/c2cccnc2)cc1,342,acetonitrile,10.1021/ja016416+,DBtag:6105,196.1000484,3.625
220,O=C1C2=C(O[B-](F)(F)[n+]3c2ccc2ccccc23)c2cccc3c(N4CCOCC4)ccc1c23,427,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3319,456.1456793,2.904
221,C(=C/c1cccc2ccccc12)\c1ncc(-c2ccccc2)o1,357,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11690,297.1153641,3.473
222,COc1coc2cc(-c3ccc(N(C)C)cc3)ccc2c1=O,363,acetonitrile,http://dx.doi.org/10.1021/jz3002019,DBtag:3460,295.1208434,3.416
223,c1ccc(C2=C3c4ccccc4C4=[N+]3[B-]3(Oc5ccccc54)Oc4ccccc4-c4c5ccccc5c2n43)cc1,711,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3273,512.1696083,1.744
224,Cc1csc(C)c1C1=C(c2c(C)sc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,339,tetrahydrofuran,10.1021/jo010267w,DBtag:6120,690.1598102,3.657
225,N#Cc1cc(C#Cc2c(F)c(F)nc(F)c2F)c(C#Cc2c(F)c(F)nc(F)c2F)cc1C#N,315,acetonitrile,10.1021/jp056127y,DBtag:2733,474.0151718,3.936
226,CN(C)c1ccc(/C=C/c2ccnc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,385,dichloromethane,DOI: 10.1021/acs.joc.8b01653,DBtag:2258,370.2157468,3.22
227,COc1ccc(-c2nc(-c3ccc(C#N)cc3)[nH]c2-c2ccc(OC)cc2)cc1,354,methanol,doi:10.1016/j.snb.2006.10.066,DBtag:4667,381.1477268,3.502
228,CN(C)c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,425,chloroform,DOI: 10.1021/ol0528991,DBtag:8523,496.1687966,2.917
229,CCCCCCN1C(=O)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C1=O,347,chloroform,DOI: 10.1021/acsami.7b11025,DBtag:7024,713.3042275,3.573
230,CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3o2)cc1,399,acetonitrile,https://doi.org/10.1016/j.saa.2018.10.055,DBtag:3973,364.1575633,3.107
231,CSc1ccccc1/N=N/c1nc2ccc([N+](=O)[O-])cc2s1,346,dichloromethane,set-ref-13,3x,330.0245176,3.583
232,CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,383,acetonitrile,DOI: 10.1021/j100248a024,DBtag:32,271.0820133,3.237
233,COc1ccc(C2=CC(c3ccc4ccccc4c3)=[O+][B-](C(C)=O)(C(C)=O)O2)cc1,413,carbon tetrachloride,https://doi.org/10.1016/0047-2670(86)87007-1,DBtag:5391,400.1482042,3.002
234,C1=Cc2ccccc2C(=Cc2ccc(C=C3c4ccccc4-c4ccccc43)cc2)c2ccccc21,360,tetrahydrofuran,10.1021/jp073767n,DBtag:8269,456.1878008,3.444
235,CC1(C)c2ccccc2N(c2c(F)cc(-c3nnc(-c4ccccc4)o3)cc2F)c2ccccc21,376,toluene,DOI: 10.1021/acsomega.8b01979,DBtag:6660,465.1652687,3.297
236,CCCCCCCCC1(CCCCCCCC)c2cc(C#CC#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=O)cc21,378,hexane,https://doi.org/10.1016/j.dyepig.2014.05.035,DBtag:12434,709.4283654,3.28
237,CN(C)c1ccc(C2=Nc3scc[n+]3[B-](F)(F)O2)cc1,407,dichloromethane,DOI: 10.1021/acs.joc.7b02239,DBtag:7910,295.0762198,3.046
238,O=C(O)c1ccccc1O,295,water,doi: 10.3389/fmars.2015.00098,DBtag:1062,138.0316941,4.203
239,O=C1C=Cc2ccccc2C1=O,249,methanol,photochemCAD,"1,2-Naphthoquinone",158.0367794,4.979
240,CC1(C)[C@@H]2CC[C@]1(C)c1nc3cc(-c4cccs4)ccc3nc12,352,chloroform,http://dx.doi.org/10.1021/jo500053m,DBtag:9899,320.1347196,3.522
241,CCN1CCN(c2ccc(/N=N/c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)cc2)CC1,454,ethyl ethanoate,https://doi.org/10.1016/j.dyepig.2017.11.002,DBtag:13158,384.1546031,2.731
242,COc1ccc(-c2csc(/C(C#N)=C/c3ccc(C(F)(F)F)cc3)n2)cc1,380,acetonitrile,https://doi.org/10.1016/j.dyepig.2019.02.051,DBtag:1492,386.0700687,3.263
243,CC(=O)Nc1ccc(/N=N/c2nc3ccccc3s2)cc1,371,dichloromethane,set-ref-13,3e,296.073182,3.342
244,CC(=O)Nc1ccccc1/N=N/c1nc2ccc([N+](=O)[O-])cc2s1,353,dichloromethane,set-ref-13,3s,341.0582602,3.512
245,O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(O)cc1,331,hexane,https://doi.org/10.1016/j.molstruc.2011.12.043,DBtag:11248,265.0738932,3.746
246,O=C(O)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,312,methanol,doi:10.1016/j.snb.2006.10.066,DBtag:4663,340.1211778,3.974
247,N#CC(C#N)=Cc1ccc2c(c1)c1cc(C=C(C#N)C#N)ccc1n2-c1cccc2ccccc12,418,dichloromethane,10.1021/jo9002757,DBtag:8208,445.1327455,2.966
248,COc1ccc(/C=C(\C#N)c2nc(-c3ccc(OC)cc3)cs2)cc1,380,acetonitrile,https://doi.org/10.1016/j.dyepig.2019.02.051,DBtag:1488,348.0932488,3.263
249,COc1ccc2cc(C#N)c(=N)oc2c1,358,dichloromethane,doi:10.1016/j.dyepig.2006.01.001,DBtag:897,200.0585775,3.463
250,C(#Cc1ccncc1)C(C#Cc1ccncc1)=Cc1ccc(C=C(C#Cc2ccncc2)C#Cc2ccncc2)cc1,420,chloroform,10.1021/ol0162264,DBtag:7679,534.1844467,2.952
251,CC1=[O+][B-]2(OC(=O)C(=O)O2)OC(c2c3ccccc3cc3ccccc23)=C1,494,carbon tetrachloride,https://doi.org/10.1016/0047-2670(86)87007-1,DBtag:5397,360.0805185,2.51
252,CC1=[N+]2C(=C(C3=CC4OCCOCCOCCOCCOC4C=C3)c3c4ccccc4c(/C=C/c4ccc(N(C)C)cc4)n3[B-]2(F)F)c2ccccc21,693,acetonitrile,DOI: 10.1039/c4cs00030g,DBtag:3267,719.3342083,1.789
253,CCNc1cccc2c1C(=O)c1ccccc1C2=O,510,dichloromethane,http://dx.doi.org/10.1016/j.molstruc.2016.03.016,DBtag:10340,251.0946287,2.431
254,CN(C)c1ccc(/C=C/c2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1,376,cyclohexane,DOI 10.1007/s10895-011-0872-9,DBtag:3701,353.1640456,3.297
255,NC(=O)Cc1cccc2ccccc12,282,acetonitrile,https://doi.org/10.1016/j.jphotochem.2013.05.009,DBtag:10174,185.084064,4.397
256,CC(C)(C)OC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C1,538,dichloromethane,DOI: 10.1021/acs.joc.9b00020,DBtag:7867,394.1664148,2.305
257,C(#Cc1cccc2ccccc12)c1ncc(-c2ccccc2)o1,350,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11702,295.099714,3.542
258,COC(=O)c1cc(=O)n(Cc2ccccc2)c2cc(-c3ccc(N(C)C)cc3)sc12,436,dichloromethane,DOI: 10.1021/acs.joc.8b01924,DBtag:7603,418.1351136,2.844
259,Cc1cc2c(o1)=CC1=Cc3cc4oc(C)cc4n3[B-](F)(F)[N+]=21,579,chloroform,DOI: 10.1039/c4cs00030g,DBtag:3235,300.0881644,2.141
260,COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3)sc12,394,dichloromethane,DOI: 10.1021/acs.joc.8b01924,DBtag:7585,299.0616143,3.147
261,C(#Cc1ccccc1)C1=Cc2ccc3ccccc3c2NB1c1ccccc1,387,cyclohexane,DOI: 10.1021/acs.joc.9b00800,DBtag:2492,355.15323,3.204
262,Clc1ccc2c(c1)Nc1ccccc1S2,323,methanol,10.1021/jp044530j,DBtag:8469,233.0065979,3.839
263,Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,395,hexane,http://dx.doi.org/10.1016/j.dyepig.2017.05.024,DBtag:355,299.0946287,3.139
264,CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])c(NC(C)=O)c1,517,dimethylformamide,https://doi.org/10.1016/j.dyepig.2014.12.019,DBtag:11731,439.1604168,2.398
265,CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,442,dichloromethane,DOI: 10.1021/acs.joc.8b01924,DBtag:7606,370.1351136,2.805
266,CCCCCCCCCCCCn1cccc1/C=C/c1ccc(/C=C/c2cccn2CCCCCCCCCCCC)cc1,398,toluene,https://doi.org/10.1016/S0040-4039(00)01039-X,DBtag:114,596.50695,3.115
267,COc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(OC)cc2)cc1,376,toluene,http://dx.doi.org/10.1021/jp3099297,DBtag:2410,483.2198292,3.297
268,O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,432.9648895,toluene,DOI: 10.1002/adom.201801536,DBtag:16811,297.0789786,2.864
269,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,276.25,cyclohexane,photochemCAD,p-terphenyl,230.1095504,4.488
270,CC1=C(/C=C/c2ccccc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(/C=C/c3ccccc3)c(C)n1[B-]2(F)F,575,chloroform,DOI: 10.1039/c4cs00030g,DBtag:3188,528.2548358,2.156
271,c1ccc(-c2csc(-c3ccncc3)n2)cc1,325,ethanol,https://doi.org/10.1016/j.dyepig.2019.02.051,DBtag:1579,238.0564693,3.815
272,C(=C/c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1)\c1ccncc1,357,acetonitrile,http://dx.doi.org/10.1016/j.tet.2017.03.075,DBtag:8702,399.1483955,3.473
273,Cc1ccc(S(=O)(=O)/N=C/C2=Cc3c(-c4ccccc4)oc(-c4ccccc4)c3C=C(/C=N/S(=O)(=O)c3ccc(C)cc3)C2)cc1,408,chloroform,https://doi.org/10.1016/j.dyepig.2017.04.035,DBtag:12009,646.1596141,3.039
274,Cc1cc(C)c(C2=C3C=C(/C=C/C(=O)OC(C)(C)C)C=[N+]3[B-](F)(F)n3cc(/C=C/C(=O)OC(C)(C)C)cc32)c(C)c1,580,dichloromethane,DOI: 10.1021/acs.joc.9b00020,DBtag:7875,562.2814445,2.138
275,Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc2c1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,432,dichloromethane,DOI: 10.1021/acs.joc.7b02127,DBtag:9924,636.234768,2.87
276,Nc1ccc2c(c1)-c1ccccc1C2=O,409,acetonitrile,DOI: 10.1021/jp980158u,DBtag:12174,195.0684139,3.031
277,COC(=O)c1noc(-c2ccccc2)c1Cl,307,cyclohexane,https://doi.org/10.1016/j.cplett.2005.08.056,DBtag:10309,237.0192708,4.039
278,COc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,339,chloroform,http://dx.doi.org/10.1016/j.dyepig.2017.01.050,DBtag:860,338.0702851,3.657
279,O=C1C=C(Nc2cccc(F)c2F)C(=O)c2ccccc21,439,methanol,https://doi.org/10.1016/j.molstruc.2014.03.044,DBtag:13871,285.060135,2.824
280,CCCN1/C(=C\c2c(-c3ccc(N(C)C)cc3)c(=O)c2=O)C=Cc2ccccc21,362,toluene,https://doi.org/10.1016/j.dyepig.2018.10.064,DBtag:613,384.183778,3.425
